"number"	"filename"	"ID"	"season"	"year"	"cave"	"label"	"nonatec"	"tag"
"113"	"4"	"IMG_0492.JPG"	"CAL12-0185"	"june"	"2012"	"C10"	"CAL12-0185"	NA	NA
"114"	"5"	"IMG_0493.JPG"	"CAL12-0186"	"june"	"2012"	"C10"	"CAL12-0186"	NA	NA
"115"	"6"	"IMG_0494.JPG"	"CAL12-0187"	"june"	"2012"	"C10"	"CAL12-0187"	NA	NA
"116"	"7"	"IMG_0496.JPG"	"CAL12-0188"	"june"	"2012"	"C10"	"CAL12-0188"	NA	NA
"117"	"8"	"IMG_0497.JPG"	"CAL12-0189"	"june"	"2012"	"C10"	"CAL12-0189"	NA	NA
"118"	"9"	"IMG_0499.JPG"	"CAL12-0190"	"june"	"2012"	"C10"	"CAL12-0190"	NA	NA
"119"	"10"	"IMG_0501.JPG"	"CAL12-0191"	"june"	"2012"	"C10"	"CAL12-0191"	NA	NA
"120"	"11"	"IMG_0502.JPG"	"CAL12-0192"	"june"	"2012"	"C10"	"CAL12-0192"	NA	NA
"121"	"12"	"IMG_0507.JPG"	"CAL12-0193"	"june"	"2012"	"C10"	"CAL12-0193"	NA	NA
"122"	"13"	"IMG_0508.JPG"	"CAL12-0194"	"june"	"2012"	"C10"	"CAL12-0194"	NA	NA
"123"	"14"	"IMG_0509.JPG"	"CAL12-0195"	"june"	"2012"	"C10"	"CAL12-0195"	NA	NA
"124"	"15"	"IMG_0510.JPG"	"CAL12-0196"	"june"	"2012"	"C10"	"CAL12-0196"	NA	NA
"125"	"16"	"IMG_0512.JPG"	"CAL12-0197"	"june"	"2012"	"C10"	"CAL12-0197"	NA	NA
"126"	"17"	"IMG_0513.JPG"	"CAL12-0198"	"june"	"2012"	"C10"	"CAL12-0198"	NA	NA
"127"	"18"	"IMG_0868.JPG"	"CAL12-0514"	"june"	"2012"	"C10"	"CAL12-0514"	NA	NA
"128"	"19"	"IMG_0869.JPG"	"CAL12-0515"	"june"	"2012"	"C10"	"CAL12-0515"	NA	NA
"129"	"20"	"IMG_0871.JPG"	"CAL12-0516"	"june"	"2012"	"C10"	"CAL12-0516"	NA	NA
"130"	"21"	"IMG_0872.JPG"	"CAL12-0517"	"june"	"2012"	"C10"	"CAL12-0517"	NA	NA
"131"	"22"	"IMG_0873.JPG"	"CAL12-0518"	"june"	"2012"	"C10"	"CAL12-0518"	NA	NA
"556"	"1"	"IMG_1183.JPG"	"CAL12-0794"	"august"	"2012"	"C10"	"CAL12-0794"	NA	NA
"1179"	"1"	"IMG_5100.JPG"	"CAL13-1346"	"june"	"2013"	"C10"	"CAL13-1346"	NA	NA
"1184"	"6"	"IMG_5105.JPG"	"CAL13-1349"	"june"	"2013"	"C10"	"CAL13-1349"	NA	NA
"1185"	"7"	"IMG_5106.JPG"	"CAL13-1350"	"june"	"2013"	"C10"	"CAL13-1350"	NA	NA
"1195"	"17"	"IMG_5469.JPG"	"CAL13-1519"	"june"	"2013"	"C10"	"CAL13-1519"	NA	NA
"1196"	"18"	"IMG_5470.JPG"	"CAL13-1520"	"june"	"2013"	"C10"	"CAL13-1520"	NA	NA
"1197"	"19"	"IMG_5472.JPG"	"CAL13-1521"	"june"	"2013"	"C10"	"CAL13-1521"	NA	NA
"1836"	"21"	"IMG_5900.jpg"	"CAL13-1521"	"august"	"2013"	"C10"	"CAL13-1521"	NA	NA
"1845"	"30"	"IMG_6969.JPG"	"CAL13-1864"	"august"	"2013"	"C10"	"CAL13-1864"	NA	NA
"1846"	"31"	"IMG_6970.JPG"	"CAL13-1865"	"august"	"2013"	"C10"	"CAL13-1865"	NA	NA
"3229"	"1"	"IMG_0032.JPG"	"CAL14-2227"	"august"	"2014"	"C10"	"CAL14-2227"	NA	NA
"3790"	"1"	"IMG_4530.JPG"	"CAL15-2354"	"june"	"2015"	"C10"	"CAL15-2354"	NA	NA
"3794"	"5"	"IMG_4535.JPG"	"CAL15-2355"	"june"	"2015"	"C10"	"CAL15-2355"	NA	NA
"3796"	"7"	"IMG_4537.JPG"	"CAL15-2356"	"june"	"2015"	"C10"	"CAL15-2356"	NA	NA
"3804"	"15"	"IMG_4545.JPG"	"CAL15-2357"	"june"	"2015"	"C10"	"CAL15-2357"	NA	NA
"3808"	"19"	"IMG_5682.JPG"	"CAL15-2492"	"june"	"2015"	"C10"	"CAL15-2492"	NA	NA
"3809"	"20"	"IMG_5683.JPG"	"CAL15-2493"	"june"	"2015"	"C10"	"CAL15-2493"	NA	NA
"3810"	"21"	"IMG_5684.JPG"	"CAL15-2494"	"june"	"2015"	"C10"	"CAL15-2494"	NA	NA
"132"	"1"	"IMG_0462.JPG"	"CAL12-0161"	"june"	"2012"	"C11"	"CAL12-0161"	NA	NA
"133"	"2"	"IMG_0463.JPG"	"CAL12-0162"	"june"	"2012"	"C11"	"CAL12-0162"	NA	NA
"134"	"3"	"IMG_0464.JPG"	"CAL12-0163"	"june"	"2012"	"C11"	"CAL12-0163"	NA	NA
"135"	"4"	"IMG_0465.JPG"	"CAL12-0164"	"june"	"2012"	"C11"	"CAL12-0164"	NA	NA
"136"	"5"	"IMG_0467.JPG"	"CAL12-0165"	"june"	"2012"	"C11"	"CAL12-0165"	NA	NA
"137"	"6"	"IMG_0469.JPG"	"CAL12-0166"	"june"	"2012"	"C11"	"CAL12-0166"	NA	NA
"138"	"7"	"IMG_0470.JPG"	"CAL12-0167"	"june"	"2012"	"C11"	"CAL12-0167"	NA	NA
"139"	"8"	"IMG_0472.JPG"	"CAL12-0168"	"june"	"2012"	"C11"	"CAL12-0168"	NA	NA
"140"	"9"	"IMG_0474.JPG"	"CAL12-0169"	"june"	"2012"	"C11"	"CAL12-0169"	NA	NA
"141"	"10"	"IMG_0475.JPG"	"CAL12-0170"	"june"	"2012"	"C11"	"CAL12-0170"	NA	NA
"142"	"11"	"IMG_0476.JPG"	"CAL12-0171"	"june"	"2012"	"C11"	"CAL12-0171"	NA	NA
"143"	"12"	"IMG_0478.JPG"	"CAL12-0172"	"june"	"2012"	"C11"	"CAL12-0172"	NA	NA
"144"	"13"	"IMG_0479.JPG"	"CAL12-0173"	"june"	"2012"	"C11"	"CAL12-0173"	NA	NA
"145"	"14"	"IMG_0480.JPG"	"CAL12-0174"	"june"	"2012"	"C11"	"CAL12-0174"	NA	NA
"146"	"15"	"IMG_0481.JPG"	"CAL12-0175"	"june"	"2012"	"C11"	"CAL12-0175"	NA	NA
"147"	"16"	"IMG_0482.JPG"	"CAL12-0176"	"june"	"2012"	"C11"	"CAL12-0176"	NA	NA
"148"	"17"	"IMG_0483.JPG"	"CAL12-0177"	"june"	"2012"	"C11"	"CAL12-0177"	NA	NA
"149"	"18"	"IMG_0485.JPG"	"CAL12-0178"	"june"	"2012"	"C11"	"CAL12-0178"	NA	NA
"150"	"19"	"IMG_0486.JPG"	"CAL12-0179"	"june"	"2012"	"C11"	"CAL12-0179"	NA	NA
"151"	"20"	"IMG_0487.JPG"	"CAL12-0180"	"june"	"2012"	"C11"	"CAL12-0180"	NA	NA
"152"	"21"	"IMG_0488.JPG"	"CAL12-0181"	"june"	"2012"	"C11"	"CAL12-0181"	NA	NA
"1200"	"1"	"IMG_5083.JPG"	"CAL13-1333"	"june"	"2013"	"C11"	"CAL13-1333"	NA	NA
"1201"	"2"	"IMG_5084.JPG"	"CAL13-1334"	"june"	"2013"	"C11"	"CAL13-1334"	NA	NA
"1202"	"3"	"IMG_5085.JPG"	"CAL13-1335"	"june"	"2013"	"C11"	"CAL13-1335"	NA	NA
"1203"	"4"	"IMG_5086.JPG"	"CAL13-1336"	"june"	"2013"	"C11"	"CAL13-1336"	NA	NA
"1204"	"5"	"IMG_5087.JPG"	"CAL13-1337"	"june"	"2013"	"C11"	"CAL13-1337"	NA	NA
"1855"	"9"	"IMG_5864.jpg"	"CAL13-1337"	"august"	"2013"	"C11"	"CAL13-1337"	NA	NA
"1207"	"8"	"IMG_5090.JPG"	"CAL13-1340"	"june"	"2013"	"C11"	"CAL13-1340"	NA	NA
"1877"	"31"	"IMG_6960.JPG"	"CAL13-1340"	"august"	"2013"	"C11"	"CAL13-1340"	NA	NA
"1208"	"9"	"IMG_5091.JPG"	"CAL13-1341"	"june"	"2013"	"C11"	"CAL13-1341"	NA	NA
"1214"	"15"	"IMG_5097.JPG"	"CAL13-1343"	"june"	"2013"	"C11"	"CAL13-1343"	NA	NA
"1215"	"16"	"IMG_5098.JPG"	"CAL13-1344"	"june"	"2013"	"C11"	"CAL13-1344"	NA	NA
"1216"	"17"	"IMG_5099.JPG"	"CAL13-1345"	"june"	"2013"	"C11"	"CAL13-1345"	NA	NA
"1849"	"3"	"IMG_5858.jpg"	"CAL13-1345"	"august"	"2013"	"C11"	"CAL13-1345"	NA	NA
"1224"	"25"	"IMG_5451.JPG"	"CAL13-1510"	"june"	"2013"	"C11"	"CAL13-1510"	NA	NA
"1227"	"28"	"IMG_5454.JPG"	"CAL13-1511"	"june"	"2013"	"C11"	"CAL13-1511"	NA	NA
"1862"	"16"	"IMG_5871.jpg"	"CAL13-1511"	"august"	"2013"	"C11"	"CAL13-1511"	NA	NA
"1229"	"30"	"IMG_5456.JPG"	"CAL13-1513"	"june"	"2013"	"C11"	"CAL13-1513"	NA	NA
"1854"	"8"	"IMG_5863.jpg"	"CAL13-1625"	"august"	"2013"	"C11"	"CAL13-1625"	NA	NA
"3271"	"20"	"IMG_0029.JPG"	"CAL13-1625"	"august"	"2014"	"C11"	"CAL13-1625"	NA	NA
"1863"	"17"	"IMG_5872.jpg"	"CAL13-1628"	"august"	"2013"	"C11"	"CAL13-1628"	NA	NA
"2579"	"2"	"IMG_8447.jpg"	"CAL14-1956"	"june"	"2014"	"C11"	"CAL14-1956"	NA	NA
"2580"	"3"	"IMG_8448.jpg"	"CAL14-1957"	"june"	"2014"	"C11"	"CAL14-1957"	NA	NA
"2599"	"22"	"IMG_9224.jpg"	"CAL14-2117"	"june"	"2014"	"C11"	"CAL14-2117"	NA	NA
"2602"	"25"	"IMG_9227.jpg"	"CAL14-2118"	"june"	"2014"	"C11"	"CAL14-2118"	NA	NA
"3273"	"22"	"IMG_0031.JPG"	"CAL14-2226"	"august"	"2014"	"C11"	"CAL14-2226"	NA	NA
"3818"	"8"	"IMG_4522.JPG"	"CAL15-2352"	"june"	"2015"	"C11"	"CAL15-2352"	NA	NA
"3823"	"13"	"IMG_4527.JPG"	"CAL15-2353"	"june"	"2015"	"C11"	"CAL15-2353"	NA	NA
"3828"	"18"	"IMG_5672.JPG"	"CAL15-2489"	"june"	"2015"	"C11"	"CAL15-2489"	NA	NA
"3829"	"19"	"IMG_5673.JPG"	"CAL15-2490"	"june"	"2015"	"C11"	"CAL15-2490"	NA	NA
"3832"	"22"	"IMG_5676.JPG"	"CAL15-2491"	"june"	"2015"	"C11"	"CAL15-2491"	NA	NA
"4384"	"11"	"IMG_6955.JPG"	"CAL15-2556"	"august"	"2015"	"C11"	"CAL15-2556"	NA	NA
"153"	"1"	"IMG_0441.JPG"	"CAL12-0147"	"june"	"2012"	"C12"	"CAL12-0147"	NA	NA
"154"	"2"	"IMG_0443.JPG"	"CAL12-0148"	"june"	"2012"	"C12"	"CAL12-0148"	NA	NA
"155"	"3"	"IMG_0444.JPG"	"CAL12-0149"	"june"	"2012"	"C12"	"CAL12-0149"	NA	NA
"156"	"4"	"IMG_0445.JPG"	"CAL12-0150"	"june"	"2012"	"C12"	"CAL12-0150"	NA	NA
"157"	"5"	"IMG_0461.JPG"	"CAL12-0160"	"june"	"2012"	"C12"	"CAL12-0160"	NA	NA
"159"	"7"	"IMG_0516.JPG"	"CAL12-0199"	"june"	"2012"	"C12"	"CAL12-0199"	NA	NA
"160"	"8"	"IMG_0517.JPG"	"CAL12-0200"	"june"	"2012"	"C12"	"CAL12-0200"	NA	NA
"161"	"9"	"IMG_0518.JPG"	"CAL12-0201"	"june"	"2012"	"C12"	"CAL12-0201"	NA	NA
"162"	"10"	"IMG_0521.JPG"	"CAL12-0202"	"june"	"2012"	"C12"	"CAL12-0202"	NA	NA
"163"	"11"	"IMG_0523.JPG"	"CAL12-0203"	"june"	"2012"	"C12"	"CAL12-0203"	NA	NA
"164"	"12"	"IMG_0524.JPG"	"CAL12-0204"	"june"	"2012"	"C12"	"CAL12-0204"	NA	NA
"165"	"13"	"IMG_0525.JPG"	"CAL12-0205"	"june"	"2012"	"C12"	"CAL12-0205"	NA	NA
"166"	"14"	"IMG_0526.JPG"	"CAL12-0206"	"june"	"2012"	"C12"	"CAL12-0206"	NA	NA
"167"	"15"	"IMG_0527.JPG"	"CAL12-0207"	"june"	"2012"	"C12"	"CAL12-0207"	NA	NA
"168"	"16"	"IMG_0795.JPG"	"CAL12-0451"	"june"	"2012"	"C12"	"CAL12-0451"	NA	NA
"605"	"1"	"IMG_0900.JPG"	"CAL12-0544"	"august"	"2012"	"C12"	"CAL12-0544"	NA	NA
"606"	"2"	"IMG_0901.JPG"	"CAL12-0545"	"august"	"2012"	"C12"	"CAL12-0545"	NA	NA
"607"	"3"	"IMG_0902.JPG"	"CAL12-0546"	"august"	"2012"	"C12"	"CAL12-0546"	NA	NA
"1236"	"4"	"IMG_4880.JPG"	"CAL13-1210"	"june"	"2013"	"C12"	"CAL13-1210"	NA	NA
"1889"	"12"	"IMG_5924.jpg"	"CAL13-1210"	"august"	"2013"	"C12"	"CAL13-1210"	NA	NA
"1237"	"5"	"IMG_4882.JPG"	"CAL13-1211"	"june"	"2013"	"C12"	"CAL13-1211"	NA	NA
"1238"	"6"	"IMG_4883.JPG"	"CAL13-1212"	"june"	"2013"	"C12"	"CAL13-1212"	NA	NA
"1879"	"2"	"IMG_5913.jpg"	"CAL13-1212"	"august"	"2013"	"C12"	"CAL13-1212"	NA	NA
"2614"	"6"	"IMG_8609.jpg"	"CAL14-2040"	"june"	"2014"	"C12"	"CAL14-2040"	NA	NA
"2615"	"7"	"IMG_8610.jpg"	"CAL14-2041"	"june"	"2014"	"C12"	"CAL14-2041"	NA	NA
"2630"	"22"	"IMG_9262.jpg"	"CAL14-2130"	"june"	"2014"	"C12"	"CAL14-2130"	NA	NA
"3837"	"3"	"IMG_4745.JPG"	"CAL15-2413"	"june"	"2015"	"C12"	"CAL15-2413"	NA	NA
"3842"	"8"	"IMG_4751.JPG"	"CAL15-2414"	"june"	"2015"	"C12"	"CAL15-2414"	NA	NA
"3844"	"10"	"IMG_4755.JPG"	"CAL15-2415"	"june"	"2015"	"C12"	"CAL15-2415"	NA	NA
"3847"	"13"	"IMG_5558.JPG"	"CAL15-2482"	"june"	"2015"	"C12"	"CAL15-2482"	NA	NA
"169"	"1"	"IMG_0625.JPG"	"CAL12-0298"	"june"	"2012"	"C17"	"CAL12-0298"	NA	NA
"170"	"2"	"IMG_0626.JPG"	"CAL12-0299"	"june"	"2012"	"C17"	"CAL12-0299"	NA	NA
"171"	"3"	"IMG_0627.JPG"	"CAL12-0300"	"june"	"2012"	"C17"	"CAL12-0300"	NA	NA
"172"	"4"	"IMG_0629.JPG"	"CAL12-0301"	"june"	"2012"	"C17"	"CAL12-0301"	NA	NA
"173"	"5"	"IMG_0630.JPG"	"CAL12-0302"	"june"	"2012"	"C17"	"CAL12-0302"	NA	NA
"174"	"6"	"IMG_0631.JPG"	"CAL12-0303"	"june"	"2012"	"C17"	"CAL12-0303"	NA	NA
"175"	"7"	"IMG_0632.JPG"	"CAL12-0304"	"june"	"2012"	"C17"	"CAL12-0304"	NA	NA
"2645"	"10"	"IMG_9463.jpg"	"CAL14-2200"	"june"	"2014"	"C17"	"CAL14-2200"	NA	NA
"3859"	"7"	"IMG_5769.JPG"	"CAL15-2531"	"june"	"2015"	"C17"	"CAL15-2531"	NA	NA
"3863"	"11"	"IMG_5773.JPG"	"CAL15-2532"	"june"	"2015"	"C17"	"CAL15-2532"	NA	NA
"3864"	"12"	"IMG_5774.JPG"	"CAL15-2533"	"june"	"2015"	"C17"	"CAL15-2533"	NA	NA
"176"	"1"	"IMG_0633.JPG"	"CAL12-0305"	"june"	"2012"	"C17b"	"CAL12-0305"	NA	NA
"177"	"2"	"IMG_0634.JPG"	"CAL12-0306"	"june"	"2012"	"C17b"	"CAL12-0306"	NA	NA
"178"	"3"	"IMG_0635.JPG"	"CAL12-0307"	"june"	"2012"	"C17b"	"CAL12-0307"	NA	NA
"179"	"4"	"IMG_0636.JPG"	"CAL12-0308"	"june"	"2012"	"C17b"	"CAL12-0308"	NA	NA
"180"	"5"	"IMG_0637.JPG"	"CAL12-0309"	"june"	"2012"	"C17b"	"CAL12-0309"	NA	NA
"181"	"6"	"IMG_0638.JPG"	"CAL12-0311"	"june"	"2012"	"C17b"	"CAL12-0311"	NA	NA
"182"	"7"	"IMG_0639.JPG"	"CAL12-0312"	"june"	"2012"	"C17b"	"CAL12-0312"	NA	NA
"183"	"8"	"IMG_0640.JPG"	"CAL12-0313"	"june"	"2012"	"C17b"	"CAL12-0313"	NA	NA
"184"	"9"	"IMG_0753.JPG"	"CAL12-0410"	"june"	"2012"	"C17b"	"CAL12-0410"	NA	NA
"663"	"12"	"IMG_1442.JPG"	"CAL12-1029"	"august"	"2012"	"C17b"	"CAL12-1029"	NA	NA
"1247"	"3"	"IMG_5237.JPG"	"CAL13-1422"	"june"	"2013"	"C17b"	"CAL13-1422"	NA	NA
"1943"	"25"	"IMG_6355.JPG"	"CAL13-1422"	"august"	"2013"	"C17b"	"CAL13-1422"	NA	NA
"2657"	"12"	"IMG_9459.jpg"	"CAL14-2198"	"june"	"2014"	"C17b"	"CAL14-2198"	NA	NA
"3305"	"8"	"IMG_0294.JPG"	"CAL14-2198"	"august"	"2014"	"C17b"	"CAL14-2198"	NA	NA
"3870"	"6"	"IMG_5762.JPG"	"CAL15-2529"	"june"	"2015"	"C17b"	"CAL15-2529"	NA	NA
"3872"	"8"	"IMG_5764.JPG"	"CAL15-2530"	"june"	"2015"	"C17b"	"CAL15-2530"	NA	NA
"4440"	"15"	"IMG_7251.JPG"	"CAL15-2661"	"august"	"2015"	"C17b"	"CAL15-2661"	NA	NA
"185"	"1"	"IMG_0641.JPG"	"CAL12-0314"	"june"	"2012"	"C18"	"CAL12-0314"	NA	NA
"186"	"2"	"IMG_0643.JPG"	"CAL12-0315"	"june"	"2012"	"C18"	"CAL12-0315"	NA	NA
"187"	"3"	"IMG_0644.JPG"	"CAL12-0316"	"june"	"2012"	"C18"	"CAL12-0316"	NA	NA
"188"	"4"	"IMG_0645.JPG"	"CAL12-0317"	"june"	"2012"	"C18"	"CAL12-0317"	NA	NA
"189"	"5"	"IMG_0646.JPG"	"CAL12-0318"	"june"	"2012"	"C18"	"CAL12-0318"	NA	NA
"190"	"6"	"IMG_0647.JPG"	"CAL12-0319"	"june"	"2012"	"C18"	"CAL12-0319"	NA	NA
"191"	"7"	"IMG_0648.JPG"	"CAL12-0320"	"june"	"2012"	"C18"	"CAL12-0320"	NA	NA
"192"	"8"	"IMG_0649.JPG"	"CAL12-0321"	"june"	"2012"	"C18"	"CAL12-0321"	NA	NA
"193"	"9"	"IMG_0650.JPG"	"CAL12-0322"	"june"	"2012"	"C18"	"CAL12-0322"	NA	NA
"194"	"10"	"IMG_0652.JPG"	"CAL12-0323"	"june"	"2012"	"C18"	"CAL12-0323"	NA	NA
"195"	"11"	"IMG_0653.JPG"	"CAL12-0324"	"june"	"2012"	"C18"	"CAL12-0324"	NA	NA
"196"	"12"	"IMG_0654.JPG"	"CAL12-0325"	"june"	"2012"	"C18"	"CAL12-0325"	NA	NA
"197"	"13"	"IMG_0655.JPG"	"CAL12-0326"	"june"	"2012"	"C18"	"CAL12-0326"	NA	NA
"198"	"14"	"IMG_0656.JPG"	"CAL12-0327"	"june"	"2012"	"C18"	"CAL12-0327"	NA	NA
"199"	"15"	"IMG_0657.JPG"	"CAL12-0328"	"june"	"2012"	"C18"	"CAL12-0328"	NA	NA
"200"	"16"	"IMG_0658.JPG"	"CAL12-0329"	"june"	"2012"	"C18"	"CAL12-0329"	NA	NA
"201"	"17"	"IMG_0659.JPG"	"CAL12-0332"	"june"	"2012"	"C18"	"CAL12-0332"	NA	NA
"202"	"18"	"IMG_0660.JPG"	"CAL12-0333"	"june"	"2012"	"C18"	"CAL12-0333"	NA	NA
"203"	"19"	"IMG_0661.JPG"	"CAL12-0334"	"june"	"2012"	"C18"	"CAL12-0334"	NA	NA
"204"	"20"	"IMG_0662.JPG"	"CAL12-0335"	"june"	"2012"	"C18"	"CAL12-0335"	NA	NA
"205"	"21"	"IMG_0663.JPG"	"CAL12-0336"	"june"	"2012"	"C18"	"CAL12-0336"	NA	NA
"206"	"22"	"IMG_0664.JPG"	"CAL12-0337"	"june"	"2012"	"C18"	"CAL12-0337"	NA	NA
"207"	"23"	"IMG_0665.JPG"	"CAL12-0338"	"june"	"2012"	"C18"	"CAL12-0338"	NA	NA
"208"	"24"	"IMG_0666.JPG"	"CAL12-0339"	"june"	"2012"	"C18"	"CAL12-0339"	NA	NA
"209"	"25"	"IMG_0667.JPG"	"CAL12-0340"	"june"	"2012"	"C18"	"CAL12-0340"	NA	NA
"673"	"10"	"IMG_1462.JPG"	"CAL12-1047"	"august"	"2012"	"C18"	"CAL12-1047"	NA	NA
"3333"	"28"	"IMG_0338.JPG"	"CAL12-1047"	"august"	"2014"	"C18"	"CAL12-1047"	NA	NA
"684"	"21"	"IMG_1474.JPG"	"CAL12-1058"	"august"	"2012"	"C18"	"CAL12-1058"	NA	NA
"690"	"27"	"IMG_1480.JPG"	"CAL12-1064"	"august"	"2012"	"C18"	"CAL12-1064"	NA	NA
"706"	"43"	"IMG_1498.JPG"	"CAL12-1080"	"august"	"2012"	"C18"	"CAL12-1080"	NA	NA
"708"	"45"	"IMG_1501.JPG"	"CAL12-1082"	"august"	"2012"	"C18"	"CAL12-1082"	NA	NA
"709"	"46"	"IMG_1503.JPG"	"CAL12-1083"	"august"	"2012"	"C18"	"CAL12-1083"	NA	NA
"1264"	"10"	"IMG_5253.JPG"	"CAL13-1431"	"june"	"2013"	"C18"	"CAL13-1431"	NA	NA
"1279"	"25"	"IMG_5612.JPG"	"CAL13-1586"	"june"	"2013"	"C18"	"CAL13-1586"	NA	NA
"1983"	"38"	"IMG_7264.JPG"	"CAL13-1586"	"august"	"2013"	"C18"	"CAL13-1586"	NA	NA
"1998"	"53"	"IMG_7279.JPG"	"CAL13-1586"	"august"	"2013"	"C18"	"CAL13-1586"	NA	NA
"1280"	"26"	"IMG_5613.JPG"	"CAL13-1587"	"june"	"2013"	"C18"	"CAL13-1587"	NA	NA
"1948"	"3"	"IMG_6441.JPG"	"CAL13-1830"	"august"	"2013"	"C18"	"CAL13-1830"	NA	NA
"1971"	"26"	"IMG_6474.JPG"	"CAL13-1839"	"august"	"2013"	"C18"	"CAL13-1839"	NA	NA
"1979"	"34"	"IMG_6483.JPG"	"CAL13-1846"	"august"	"2013"	"C18"	"CAL13-1846"	NA	NA
"1980"	"35"	"IMG_6484.JPG"	"CAL13-1847"	"august"	"2013"	"C18"	"CAL13-1847"	NA	NA
"2663"	"6"	"IMG_8735.jpg"	"CAL14-2075"	"june"	"2014"	"C18"	"CAL14-2075"	NA	NA
"2693"	"36"	"IMG_9467.jpg"	"CAL14-2201"	"june"	"2014"	"C18"	"CAL14-2201"	NA	NA
"3875"	"2"	"IMG_4801.JPG"	"CAL15-2422"	"june"	"2015"	"C18"	"CAL15-2422"	NA	NA
"3877"	"4"	"IMG_4803.JPG"	"CAL15-2423"	"june"	"2015"	"C18"	"CAL15-2423"	NA	NA
"3885"	"12"	"IMG_4811.JPG"	"CAL15-2424"	"june"	"2015"	"C18"	"CAL15-2424"	NA	NA
"3896"	"23"	"IMG_5782.JPG"	"CAL15-2534"	"june"	"2015"	"C18"	"CAL15-2534"	NA	NA
"3898"	"25"	"IMG_5784.JPG"	"CAL15-2535"	"june"	"2015"	"C18"	"CAL15-2535"	NA	NA
"3899"	"26"	"IMG_5785.JPG"	"CAL15-2536"	"june"	"2015"	"C18"	"CAL15-2536"	NA	NA
"3900"	"27"	"IMG_5786.JPG"	"CAL15-2537"	"june"	"2015"	"C18"	"CAL15-2537"	NA	NA
"3901"	"28"	"IMG_5787.JPG"	"CAL15-2538"	"june"	"2015"	"C18"	"CAL15-2538"	NA	NA
"4465"	"21"	"IMG_7726.JPG"	"CAL15-2774"	"august"	"2015"	"C18"	"CAL15-2774"	NA	NA
"210"	"1"	"IMG_0613.JPG"	"CAL12-0286"	"june"	"2012"	"C19"	"CAL12-0286"	NA	NA
"211"	"2"	"IMG_0614.JPG"	"CAL12-0287"	"june"	"2012"	"C19"	"CAL12-0287"	NA	NA
"212"	"3"	"IMG_0615.JPG"	"CAL12-0288"	"june"	"2012"	"C19"	"CAL12-0288"	NA	NA
"213"	"4"	"IMG_0616.JPG"	"CAL12-0289"	"june"	"2012"	"C19"	"CAL12-0289"	NA	NA
"214"	"5"	"IMG_0617.JPG"	"CAL12-0290"	"june"	"2012"	"C19"	"CAL12-0290"	NA	NA
"215"	"6"	"IMG_0618.JPG"	"CAL12-0291"	"june"	"2012"	"C19"	"CAL12-0291"	NA	NA
"216"	"7"	"IMG_0619.JPG"	"CAL12-0292"	"june"	"2012"	"C19"	"CAL12-0292"	NA	NA
"217"	"8"	"IMG_0620.JPG"	"CAL12-0293"	"june"	"2012"	"C19"	"CAL12-0293"	NA	NA
"218"	"9"	"IMG_0621.JPG"	"CAL12-0294"	"june"	"2012"	"C19"	"CAL12-0294"	NA	NA
"219"	"10"	"IMG_0622.JPG"	"CAL12-0295"	"june"	"2012"	"C19"	"CAL12-0295"	NA	NA
"220"	"11"	"IMG_0623.JPG"	"CAL12-0296"	"june"	"2012"	"C19"	"CAL12-0296"	NA	NA
"221"	"12"	"IMG_0624.JPG"	"CAL12-0297"	"june"	"2012"	"C19"	"CAL12-0297"	NA	NA
"222"	"13"	"IMG_0746.JPG"	"CAL12-0403"	"june"	"2012"	"C19"	"CAL12-0403"	NA	NA
"223"	"14"	"IMG_0747.JPG"	"CAL12-0404"	"june"	"2012"	"C19"	"CAL12-0404"	NA	NA
"224"	"15"	"IMG_0748.JPG"	"CAL12-0405"	"june"	"2012"	"C19"	"CAL12-0405"	NA	NA
"225"	"16"	"IMG_0749.JPG"	"CAL12-0406"	"june"	"2012"	"C19"	"CAL12-0406"	NA	NA
"226"	"17"	"IMG_0750.JPG"	"CAL12-0407"	"june"	"2012"	"C19"	"CAL12-0407"	NA	NA
"227"	"18"	"IMG_0751.JPG"	"CAL12-0408"	"june"	"2012"	"C19"	"CAL12-0408"	NA	NA
"228"	"19"	"IMG_0752.JPG"	"CAL12-0409"	"june"	"2012"	"C19"	"CAL12-0409"	NA	NA
"720"	"11"	"IMG_1429.JPG"	"CAL12-1017"	"august"	"2012"	"C19"	"CAL12-1017"	NA	NA
"1286"	"4"	"IMG_5219.JPG"	"CAL13-1414"	"june"	"2013"	"C19"	"CAL13-1414"	NA	NA
"1287"	"5"	"IMG_5220.JPG"	"CAL13-1415"	"june"	"2013"	"C19"	"CAL13-1415"	NA	NA
"1298"	"16"	"IMG_5583.JPG"	"CAL13-1415"	"june"	"2013"	"C19"	"CAL13-1415"	NA	NA
"1288"	"6"	"IMG_5221.JPG"	"CAL13-1416"	"june"	"2013"	"C19"	"CAL13-1416"	NA	NA
"1297"	"15"	"IMG_5582.JPG"	"CAL13-1416"	"june"	"2013"	"C19"	"CAL13-1416"	NA	NA
"1294"	"12"	"IMG_5579.JPG"	"CAL13-1569"	"june"	"2013"	"C19"	"CAL13-1569"	NA	NA
"2005"	"3"	"IMG_6314.JPG"	"CAL14-2197"	"august"	"2013"	"C19"	"CAL14-2197"	NA	NA
